# Date:     2024-01-15 15:50:33
# Database: ocvs
# Target:   lmc_cepheids
# Query:    TRUE 
# Objects:  4713
# Columns:
# ID	Mode	RA	DECL	ID_OGLE_II	ID_OGLE_III	ID_OGLE_IV	ID_OTHER	I	V	V_I	P_1	dP_1	T0_1	A_1	R21_1	phi21_1	R31_1	phi31_1	P_2	dP_2	T0_2	A_2	R21_2	phi21_2	R31_2	phi31_2	P_3	dP_3	T0_3	A_3	R21_3	phi21_3	R31_3	phi31_3	Remarks
OGLE-LMC-CEP-0073	12	4.777361	-67.145528	-99.99	LMC145.1.4777	LMC540.26.439D	-99.99	16.785	-99.99	-99.99	0.8371477	0.0000014	6000.61249	0.242	0.405	4.629	0.318	1.834	0.6739025	0.0000043	6000.19773	0.066	0.135	5.745	0.006	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0074	1	4.777364	-66.963528	-99.99	LMC145.2.4580	LMC540.26.6184	-99.99	15.422	16.008	0.586	1.7931230	0.0000048	6000.97707	0.254	0.189	4.417	0.024	2.432	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0075	F	4.777531	-70.266000	-99.99	LMC144.4.7996	LMC530.23.7467	-99.99	15.342	16.121	0.779	3.4187485	0.0000029	6003.10255	0.590	0.443	4.491	0.258	2.740	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0076	F	4.779981	-69.095306	-99.99	LMC142.4.37	LMC531.24.19791	-99.99	15.033	15.904	0.871	5.1478925	0.0000225	6000.45137	0.232	0.277	4.977	0.047	3.799	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0077	1	4.782364	-68.128556	-99.99	LMC140.7.8874	LMC532.16.11955	-99.99	14.954	15.657	0.703	2.9660163	0.0000140	6000.14821	0.215	0.076	3.442	0.039	0.012	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0078	F	4.783606	-70.097917	-99.99	LMC143.1.14	LMC530.31.12086	-99.99	14.316	15.172	0.856	7.3826504	0.0000224	6001.86552	0.469	0.361	5.300	0.175	3.524	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0079	F	4.785244	-69.294306	-99.99	-99.99	LMC531.24.889D	U1	13.103	14.132	1.029	22.5437817	0.0002185	6001.56476	0.663	0.306	5.036	0.192	3.311	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0080	1	4.786414	-67.667444	-99.99	LMC139.8.44	LMC540.09.23	-99.99	14.870	15.612	0.742	3.4203322	0.0000194	6001.42402	0.221	0.180	4.102	0.080	1.320	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0081	12	4.787058	-66.650417	-99.99	LMC138.5.110	LMC541.02.5674	-99.99	17.105	17.632	0.527	0.5360222	0.0000006	6000.04193	0.240	0.174	2.226	0.224	0.310	0.4329082	0.0000027	6000.15644	0.044	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0082	1	4.787464	-69.996500	-99.99	LMC143.1.16	LMC530.31.5262	-99.99	14.153	14.861	0.708	4.9307350	0.0000530	6001.27154	0.080	0.122	4.378	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0083	F1	4.787853	-69.850500	-99.99	LMC143.2.687	LMC531.07.267	-99.99	17.594	18.215	0.621	0.5805540	0.0000048	6000.20608	0.081	0.183	4.802	0.000	-99.99	0.4397934	0.0000008	6000.02801	0.255	0.163	2.593	0.173	0.422	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0084	1	4.788903	-69.486917	-99.99	LMC142.1.17	LMC531.15.2911	-99.99	14.745	15.502	0.757	3.4993228	0.0000178	6003.30599	0.195	0.105	3.502	0.053	0.252	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0085	1	4.788906	-69.945000	-99.99	LMC143.2.50	LMC530.31.8013	-99.99	14.851	15.559	0.708	3.0301025	0.0000136	6000.64399	0.231	0.069	3.541	0.050	6.150	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0086	1	4.789669	-69.436139	-99.99	LMC142.1.61	LMC531.15.6891	-99.99	15.490	16.181	0.691	2.0407738	0.0000066	6000.57315	0.225	0.111	4.984	0.022	4.584	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	secondary period 1.270830 d
OGLE-LMC-CEP-0087	F	4.790042	-69.721972	-99.99	LMC143.3.54	LMC531.07.13234	HV12447	15.213	15.955	0.742	3.5902086	0.0000039	6002.84126	0.636	0.479	4.476	0.290	2.721	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0088	1	4.791944	-69.513306	-99.99	LMC142.1.63	LMC531.15.2919	-99.99	15.362	15.997	0.635	2.0454940	0.0000057	6001.83162	0.183	0.098	4.688	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0089	F	4.791967	-68.924639	-99.99	LMC141.1.24	LMC531.32.14	-99.99	15.194	15.991	0.797	4.6938588	0.0000172	6003.35310	0.323	0.321	4.864	0.091	3.285	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0090	F	4.795758	-70.202000	-99.99	LMC144.4.8021	LMC530.31.8	-99.99	15.132	15.867	0.735	4.0004649	0.0000067	6001.16894	0.679	0.512	4.709	0.275	3.255	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0091	F	4.796150	-68.330417	-99.99	LMC140.8.9933	LMC532.16.42	-99.99	15.349	16.123	0.774	3.5989553	0.0000065	6001.68942	0.439	0.424	4.623	0.214	2.992	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0092	1	4.796547	-67.866083	-99.99	LMC140.5.8550	LMC532.25.10822	-99.99	15.618	16.184	0.566	1.6208589	0.0000037	6001.57659	0.205	0.134	4.784	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0093	1	4.799392	-70.325972	-99.99	LMC144.3.8029	LMC530.23.7497	-99.99	15.571	16.366	0.795	2.1697478	0.0000094	6000.63539	0.184	0.112	5.169	0.029	4.535	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	secondary period 1.353821 d
OGLE-LMC-CEP-0094	F	4.800250	-69.320778	-99.99	LMC142.2.231	LMC531.14.4803D	-99.99	16.009	-99.99	-99.99	3.2127688	0.0000334	6002.91601	0.321	0.376	4.621	0.166	2.958	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0095	F	4.800547	-67.808139	-99.99	LMC140.5.8556	LMC540.01.9387	-99.99	15.476	16.159	0.683	2.7749337	0.0000045	6002.18484	0.456	0.471	4.443	0.252	2.714	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0096	1	4.801208	-69.307194	-99.99	LMC142.2.59	LMC531.14.29341	-99.99	14.550	15.324	0.774	4.3379802	0.0000538	6004.21179	0.152	0.153	4.047	0.036	1.201	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0097	1	4.807422	-67.546417	-99.99	LMC139.7.6955	LMC532.32.10252	-99.99	14.399	15.128	0.729	3.9934311	0.0000271	6003.81121	0.220	0.170	3.893	0.089	1.144	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0098	1	4.808075	-70.478694	-99.99	LMC137.7.176	LMC530.22.172	-99.99	16.661	17.368	0.707	1.0012480	0.0000019	6000.46851	0.203	0.224	4.017	0.058	1.675	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0099	1	4.808583	-68.561944	-99.99	LMC141.3.149	LMC532.07.15677	-99.99	16.360	17.026	0.666	1.0930677	0.0000018	6001.00822	0.182	0.179	4.045	0.046	1.728	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0100	F	4.809503	-70.171194	-99.99	LMC137.5.30	LMC530.30.12408	HV12462	15.455	16.198	0.743	3.2094086	0.0000038	6002.83445	0.511	0.419	4.506	0.224	2.760	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0101	F	4.809508	-69.347278	-99.99	LMC142.2.18242	LMC531.14.29333	-99.99	14.692	15.778	1.086	8.1924377	0.0003007	6007.89956	0.042	0.066	6.068	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0102	2	4.809622	-67.529833	-99.99	LMC139.7.7042	LMC532.32.10320	-99.99	16.126	16.706	0.580	0.8399510	0.0000041	6000.36582	0.051	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0103	F	4.809892	-67.583333	-99.99	LMC139.7.6957	LMC532.32.10247	HV12727	13.988	14.675	0.687	7.1572780	0.0000251	6003.03526	0.396	0.287	4.735	0.092	2.690	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0104	F	4.812678	-70.005917	-99.99	LMC143.1.9819	LMC530.30.17698	DV2	15.434	16.175	0.741	3.1095464	0.0000035	6001.42476	0.484	0.433	4.501	0.228	2.767	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0105	F	4.813581	-66.733917	-99.99	LMC138.6.5508	LMC533.25.43	HV12728	14.944	15.718	0.774	4.7407405	0.0000121	6003.00582	0.458	0.435	4.873	0.186	3.487	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0106	F	4.814058	-70.248111	-99.99	LMC137.5.35	LMC530.22.8863	-99.99	15.439	16.222	0.783	3.2675038	0.0000084	6001.97906	0.466	0.451	4.534	0.249	2.869	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0107	F	4.814264	-69.356333	-99.99	LMC142.2.18253	LMC531.14.29326	HV12452	13.947	14.761	0.814	8.7388601	0.0000420	6001.45703	0.505	0.284	5.219	0.211	3.515	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0108	F	4.815586	-68.901861	-99.99	LMC141.1.63	LMC531.31.18567	-99.99	15.250	15.989	0.739	3.7476000	0.0000128	6000.26664	0.261	0.343	4.603	0.128	3.003	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0109	F	4.815728	-68.953528	-99.99	LMC142.4.13987	LMC531.31.26	-99.99	15.823	16.657	0.834	2.8533700	0.0000034	6001.90097	0.654	0.501	4.467	0.297	2.676	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0110	1	4.816381	-70.072222	-99.99	LMC143.1.9739	LMC530.30.14937	-99.99	14.789	15.633	0.844	2.1200666	0.0000099	6000.36792	0.146	0.138	4.194	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0111	F	4.817819	-69.300667	-99.99	LMC142.2.18427	LMC531.23.25	-99.99	16.284	16.970	0.686	1.6128624	0.0000019	6000.55044	0.622	0.484	4.191	0.307	2.243	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0112	F1	4.819489	-67.864806	-99.99	LMC140.4.150	LMC532.24.6101	-99.99	16.208	16.925	0.717	1.8946075	0.0000113	6000.93586	0.151	0.162	4.535	0.032	2.493	1.3709895	0.0000052	6000.05152	0.185	0.196	4.595	0.049	2.931	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0113	1	4.819783	-68.908167	-99.99	LMC141.1.12885	LMC531.31.3629	-99.99	15.800	16.571	0.771	1.8383406	0.0000055	6000.79286	0.162	0.145	4.966	0.041	4.557	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0114	F	4.820128	-69.161028	-99.99	LMC142.3.14395	LMC531.23.4174	LMV1311 HV12451	13.792	14.592	0.800	10.3719990	0.0000699	6009.14841	0.355	0.155	4.819	0.079	4.460	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0115	1	4.820289	-70.155667	-99.99	LMC137.5.50	LMC530.30.7	-99.99	15.191	15.873	0.682	2.5151341	0.0000104	6001.80511	0.172	0.042	4.868	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0116	F	4.820381	-70.149944	-99.99	LMC137.5.51	LMC530.30.9	HV12470	15.353	16.116	0.763	3.4150618	0.0000048	6000.96001	0.473	0.474	4.569	0.257	2.953	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0117	1	4.821075	-68.133111	-99.99	LMC140.2.46	LMC532.15.9508	-99.99	15.465	16.070	0.605	1.8851485	0.0000041	6000.50563	0.293	0.172	4.651	0.024	4.228	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0118	1	4.821167	-69.338722	-99.99	LMC142.2.18330	LMC531.14.12871	-99.99	15.711	16.513	0.802	1.9988680	0.0000068	6000.42010	0.186	0.143	4.951	0.015	5.258	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0119	1	4.821383	-69.206917	-99.99	LMC142.3.14460	LMC531.23.4186	-99.99	15.508	16.326	0.818	2.2091215	0.0000083	6001.61370	0.165	0.150	4.897	0.024	4.603	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0120	1	4.821989	-68.474500	-99.99	LMC141.4.12246	LMC532.07.6820	-99.99	17.014	17.728	0.714	0.7471345	0.0000013	6000.17472	0.187	0.187	3.567	0.116	1.275	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0121	1	4.822283	-69.949500	-99.99	LMC136.7.56	LMC530.30.9450	-99.99	14.693	15.424	0.731	3.5330125	0.0000241	6003.19155	0.209	0.135	3.468	0.063	0.592	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0122	F	4.822508	-67.871750	-99.99	LMC140.4.318	LMC532.24.6143	-99.99	16.652	17.285	0.633	1.2929953	0.0000010	6000.35916	0.444	0.446	4.169	0.264	2.134	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0123	F	4.822897	-69.150500	-99.99	LMC142.3.14404	LMC531.23.8890	-99.99	14.904	15.940	1.036	6.8885387	0.0000261	6003.98626	0.482	0.356	5.323	0.198	3.598	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0124	1	4.823694	-69.130667	-99.99	LMC142.3.14614	LMC531.23.8917	-99.99	15.923	16.634	0.711	1.5152210	0.0000023	6000.86766	0.311	0.213	4.271	0.067	2.524	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0125	1	4.825581	-67.793611	-99.99	LMC140.4.70	LMC532.24.9121	-99.99	14.871	15.506	0.635	2.7162844	0.0000092	6002.69925	0.195	0.093	4.852	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0126	F	4.826108	-66.975833	-99.99	LMC138.7.5900	LMC533.15.8027	-99.99	14.375	15.296	0.921	7.6992572	0.0001043	6003.44257	0.190	0.216	5.592	0.019	3.721	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0127	1	4.826669	-70.619861	-99.99	LMC137.8.49	LMC530.13.7811	-99.99	15.205	15.836	0.631	2.2385252	0.0000051	6001.31672	0.229	0.134	4.695	0.025	3.448	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0128	F	4.828261	-70.627250	-99.99	LMC137.8.52	LMC530.13.7809	DV11	15.246	16.021	0.775	3.8457511	0.0000065	6000.28485	0.460	0.435	4.665	0.224	3.116	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0129	1	4.828889	-69.598722	-99.99	LMC136.5.122	LMC531.13.368D	-99.99	15.506	-99.99	-99.99	1.9095938	0.0000254	6001.14299	0.227	0.106	4.069	0.087	5.393	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0130	F	4.828925	-69.215222	-99.99	LMC142.3.14645	LMC531.23.379D	-99.99	16.535	-99.99	-99.99	3.4120477	0.0000292	6003.40038	0.485	0.445	4.591	0.240	2.964	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0131	F	4.829178	-68.880000	-99.99	LMC141.1.12925	LMC531.31.3618	-99.99	15.661	16.470	0.809	2.8694980	0.0000083	6001.84271	0.401	0.441	4.559	0.215	2.850	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0132	F	4.829347	-69.072972	-99.99	LMC135.5.24	LMC531.23.3465D	-99.99	15.710	-99.99	-99.99	3.0610615	0.0000288	6001.93067	0.358	0.426	4.599	0.197	2.878	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0133	1	4.829625	-66.928417	-99.99	LMC138.2.57	LMC533.15.8096	-99.99	15.863	16.488	0.625	1.3839965	0.0000024	6000.96398	0.311	0.236	4.078	0.070	1.848	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	secondary period 0.845056 d
OGLE-LMC-CEP-0134	1	4.830875	-70.614722	-99.99	LMC137.8.9168	LMC530.13.7813	-99.99	14.828	15.495	0.667	3.2425557	0.0000214	6000.42607	0.216	0.093	3.513	0.058	0.271	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0135	2	4.831406	-68.970778	-99.99	LMC135.5.15679	LMC531.30.20812	-99.99	16.703	17.269	0.566	0.5894102	0.0000050	6000.26067	0.040	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0136	12	4.831517	-69.150000	-99.99	LMC135.6.14664	LMC531.22.28676	-99.99	16.156	17.008	0.852	1.4401088	0.0000047	6000.90373	0.240	0.193	4.284	0.053	2.212	1.1518289	0.0000280	6000.90578	0.026	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0137	F	4.831603	-69.754556	-99.99	LMC136.6.8726	-99.99	-99.99	-99.99	13.351	-99.99	27.1006309	0.0007566	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0138	F	4.832117	-68.915111	-99.99	LMC141.1.12938	LMC531.30.20803	-99.99	15.946	16.738	0.792	2.3754308	0.0000040	6000.60196	0.416	0.459	4.438	0.239	2.727	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0139	F	4.832539	-69.127222	-99.99	LMC135.6.14648	LMC531.22.28659	-99.99	14.142	15.039	0.897	9.7736415	0.0000592	6008.06189	0.448	0.089	5.408	0.134	0.734	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0140	F	4.832664	-67.693778	-99.99	LMC139.1.95	LMC532.31.11514	LMV1533 HV12729	15.722	16.413	0.691	2.4202552	0.0000022	6000.04698	0.455	0.468	4.405	0.247	2.675	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0141	1	4.832794	-67.950917	-99.99	LMC140.3.12351	LMC532.23.17289	-99.99	15.322	15.881	0.559	1.8764730	0.0000048	6000.82154	0.237	0.170	4.461	0.019	2.902	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0142	F	4.833250	-69.785083	-99.99	LMC136.6.62	LMC531.05.26018	-99.99	15.330	16.167	0.837	3.7719620	0.0000219	6003.42019	0.379	0.404	4.667	0.188	3.116	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0143	1	4.833328	-67.924611	-99.99	LMC140.3.12403	LMC532.23.17316	-99.99	15.986	16.635	0.649	1.4335438	0.0000037	6000.40133	0.188	0.178	4.450	0.023	2.623	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-0144	1	4.833472	-66.731694	-99.99	LMC138.3.4	LMC533.24.13	-99.99	13.705	14.645	0.940	4.6189842	0.0000499	6003.99057	0.072	0.147	3.999	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
